ID,Nickname,School Name,Active,Payment Through Us,Location Type,Location Phone,Address,City,State,Zip Code,Geographic Area,Point of Contact,POC Title,POC Phone,POC Email,Contractor,Location Enrollment,Demo Allowed,Demo Start Time,Demo Type,Base Professor Pay,Retained Client,Class Pricing Type,School Cut Type,School Cut,Virtus Required,TB Required,Livescan Required,Livescan Info,Contract/Permit Required,Contract/Permit Notes,Special Info Required,Flyer Required,Registration Link for Flyer,Custom Flyer Required,Custom Flyer Items Required,Flyer Quantity,Parking Information,Attendance Required,Demo Length,Unknown,School Procedure Info,Internal Notes,Observes Allowed,Jewish,Set Dates Ourselves,Number of Weeks,School Calendar Link,Client Manager,Invoicing Notes,Class 1 Type,Class 1 Grades,Class 1 Day,Class 1 Start Time,Class 1 Length (Minutes),Class 1 Cost,Class 1 Lab Fee per Week,Class 1 Minimum Students,Class 1 Maximum Students,Class 2 Type,Class 2 Grades,Class 2 Day,Class 2 Start Time,Class 2 Length (Minutes),Class 2 Cost,Class 2 Lab Fee per Week,Class 2 Minimum Students,Class 2 Maximum Students,Class 3 Type,Class 3 Grades,Class 3 Day,Class 3 Start Time,Class 3 Length (Minutes),Class 3 Cost,Class 3 Lab Fee per Week,Class 3 Minimum Students,Class 3 Maximum Students,Class 4 Type,Class 4 Grades,Class 4 Day,Class 4 Start Time,Class 4 Length (Minutes),Class 4 Cost,Class 4 Lab Fee per Week,Class 4 Minimum Students,Class 4 Maximum Students,Class 5 Type,Class 5 Grades,Class 5 Day,Class 5 Start Time,Class 5 Length (Minutes),Class 5 Cost,Class 5 Lab Fee per Week,Class 5 Minimum Students,Class 5 Maximum Students,Class 6 Type,Class 6 Grades,Class 6 Day,Class 6 Start Time,Class 6 Length (Minutes),Class 6 Cost,Class 6 Lab Fee per Week,Class 6 Minimum Students,Class 6 Maximum Students
846,ISANA CARDINAL,ISANA Cardinal Academy,Yes,No,School,8187595633,7301 Fair Ave,Sun Valley,CA,91352,Valley,Dr. Gillis,Director of Expanded Learning,3232911211,agillis@isana.org,ISANA,300,No,Feedback Has Been Received (Complete),,75,Yes,Flat Fee,,,No,No,Yes,"Professors do not need to get livescanned themselves for this program. 


The Scheduling coordinator (or Client Management if Scheduler cannot) only needs to fill out the attached form BELOW and send it to client management, who should forward it to ISANA. This is an affidavit form that must be sent when we send any new instructors to teach ISANA Programs.

Must Send Vendor Cert Form
https://drive.google.com/file/d/1e_ERTRoUut3AJsWf32gj-Da-ipeq0p9H/view?usp=drive_link",No,,,No,,,,,,Yes,01/26/26,,https://docs.google.com/document/d/1GmF0qFf_813-reh0A4IOH94h-rXoA3URcTQ1cXpdF9k,,Yes,No,No,,,Catie,"Invoices are to be submitted as PDF attachments and sent to the followin addresses: 
amoses@isana.org , agillis@isana.org , and falvarez@isana.org",Engineering,K-8,Friday,3:15 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,ISANA ACHERNAR,ISANA Achernar Academy,Yes,No,School,3107641234,310 E El Segundo Blvd,Compton,CA,90222,South LA,Ms Carter,Coordinator,310 256 9257,,ISANA,300,No,Feedback Has Been Received (Complete),,75,Yes,Flat Fee,,,No,No,Yes,https://docs.google.com/document/d/1mnT3dqtOycbWCWjCjsxLjyc2kIWvaTsITsjJIeMMYrM/edit?tab=t.0,No,,,No,,,,,,Yes,02/11/26,,https://docs.google.com/document/d/1-p4IuOqRzbuD7D3legxrkgaltmfB6x1WNSc-Mdpfs9Y,,Yes,No,No,,,Catie,"Invoices are to be submitted as PDF attachments and sent to the followin addresses: 
amoses@isana.org , agillis@isana.org , and falvarez@isana.org",Science,3-8,Tuesday,3:15 PM,2/28/1900,400,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,ISANA PALMATI,ISANA Palmati Academy,No,No,School,8187532712,6501 Laurel Canyon Blvd,North Hollywood,CA,91606,Valley,Dr. Gillis,Director of Expanded Learning,3232911211,agillis@isana.org,ISANA,300,No,05/09/25,"Talked on Phone, Emailed",75,Yes,Flat Fee,,,No,No,Yes,"Professors do not need to get livescanned themselves for this program. 


The Scheduling coordinator (or Client Management if Scheduler cannot) only needs to fill out the attached form BELOW and send it to client management, who should forward it to ISANA. This is an affidavit form that must be sent when we send any new instructors to teach ISANA Programs.

Must Send Vendor Cert Form
https://docs.google.com/document/d/1K6e0lTpnmdGHv7WdQ5guf-eiMsuEU8vPAXn5CyaT2fE/edit?tab=t.0",No,,,No,,,,,,Yes,,,https://docs.google.com/document/d/1JnfAMszS3mGtMYuAvHihTz2qWWZGO3vVF_zf4jcYXoY,,Yes,No,No,,,Catie,"Invoices are to be submitted as PDF attachments and sent to the followin addresses: 
amoses@isana.org , agillis@isana.org , and falvarez@isana.org",Science,3-8,Monday,3:15 PM,2/28/1900,400,,0,20,Science,K-5,Monday,4:30 PM,2/28/1900,400,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,ISANA NASCENT 42ND,ISANA Nascent Academy 42nd Campus,Yes,No,School,(323) 732-6613,4231 4th Ave,Los Angeles,CA,90018,West LA,Dr. Gillis,Director of Expanded Learning,3232911211,agillis@isana.org,ISANA,320,No,Feedback Has Been Received (Complete),,75,Yes,Flat Fee,,,No,No,Yes,"Professors do not need to get livescanned themselves for this program. 


The Scheduling coordinator (or Client Management if Scheduler cannot) only needs to fill out the attached form BELOW and send it to client management, who should forward it to ISANA. This is an affidavit form that must be sent when we send any new instructors to teach ISANA Programs.

Must Send Vendor Cert Form
https://docs.google.com/document/d/1K6e0lTpnmdGHv7WdQ5guf-eiMsuEU8vPAXn5CyaT2fE/edit?tab=t.0",No,,,No,,,,,,Yes,01/26/26,,https://docs.google.com/document/d/1e77UmUKLgZ9wXBzpaE2uNDJszQ85uR1kyQDVTCT-y0s,,Yes,No,No,,,Catie,"Invoices are to be submitted as PDF attachments and sent to the followin addresses: 
amoses@isana.org , agillis@isana.org , and falvarez@isana.org",Science,TK-8,Friday,3:15 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,HAYNES CHARTER,Haynes Charter ,No,Yes,School,(818) 716-7310,6624 Lockhurst Dr,West Hills,CA,91307,Valley,Hagit,PTO,617-833-1203,pto.outreach@haynescharter.com,,390,,Student Per Session,20,,No,Per Student,Student Per Session,20,No,No,No,,No,,,Yes,Professoregghead.com/register,No,,,,Yes,,,https://docs.google.com/document/d/1-ZvXrn7K951F12DxeppDdRcBZcwxre4COXC-j_00YrY,,,No,No,8,https://haynesces.lausd.org/apps/pages/index.jsp?uREC_ID=3795001&type=d&pREC_ID=2452895,Sam,,Science,TK-2,Monday,2:35 PM,2/28/1900,22,,8,15,Engineering,3-5,Friday,2:35 PM,2/28/1900,22,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11014,WOODLAND PRAIRIE,Prairie Elementary,No,No,School,5306622898,1444 Stetson St #936,Woodland,CA,95776,NorCal,Pablo Vasquez,ELO Specialist,5307230872,pablo.vasquez@wjusd.org,Woodland Unified,300,No,,,75,Yes,Flat Fee,,,No,No,Yes,https://docs.google.com/document/d/1KZESxugd6gFgrSBc_179ywndtVkbE4M7hS0Jnd9NZWI/edit?usp=sharing,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1rLz3yqSZnBmCbM6FaXDuTHgLrOgdOrP2e79FuChZ31U,,No,No,No,,,Sam,,Science,2,Monday,2:45 PM,60,350,,0,20,Science,6,Monday,3:45 PM,2/28/1900,350,,0,20,Science,K,Tuesday,2:45 PM,1/29/1900,250,,0,10,Science,1,Tuesday,3:15 PM,2/28/1900,350,,0,20,Science,3,Tuesday,4:15 PM,60,350,,0,20,Science,4,Wednesday,2:00 PM,60,350,,0,20
11015,WOODLAND GIBSON,Gibson Elementary,No,No,School,5306623944,312 Gibson Rd,Woodland,CA,95695,NorCal,Christian and Monze,ELO Specialist,5303417695,"christian.pesqueda@wjusd.org
Monzerratt.Solorio@wjusd.org",Woodland Unified,300,No,,,75,Yes,Flat Fee,,,No,No,Yes,https://docs.google.com/document/d/1KZESxugd6gFgrSBc_179ywndtVkbE4M7hS0Jnd9NZWI/edit?usp=sharing,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1p5b_Iw3Cr5EISH0Tuqh3A1KWy74PJ-iEmC7NxY8P5xs,,No,No,No,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11016,WOODLAND WHITEHEAD,Whitehead Elementary,No,No,School,5306622824,624 W Southwood Dr,Woodland,CA,95695,NorCal,Monica Coronado,ELO Specialist,530-867-2182,monica.coronado@wjusd.org,Woodland Unified,300,No,,,75,Yes,Flat Fee,,,No,No,Yes,https://docs.google.com/document/d/1KZESxugd6gFgrSBc_179ywndtVkbE4M7hS0Jnd9NZWI/edit?usp=sharing,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1icL5GY8mZ-axj6B-jyL7AXvTXAJy9hOKVFLwYGnv1AY,,No,No,No,,,Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,BTB MARVIN,Marvin Elementary,No,No,School,(323) 938-3608,2411 Marvin Ave,Los Angeles,CA,90016,West LA,Fermina,ELO Coordinator,(323)386-1906,fermina.espain@lausd.net,Beyond the Bell,300,No,Percentage,0.28,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1wH141JknKsK57PwyOdqbmPcMRu6We0lv823PLzYQG6A,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Monday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Monday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11024,BTB CENTURY PARK,Century Park Elementary,No,No,School,3237578231,10935 Spinning Ave S,Inglewood,CA,90303,West LA,Alane,ELO Coordinator,(323) 854-4986,alane.castillo@lausd.net,Beyond the Bell,300,No,Percentage,0.28,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1lm1gDJUyfabcVze98Q1H3aTY2i2QrOA1HMy_PUGUTA0,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Tuesday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Tuesday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,BTB VALERIO,Valerio Street Elementary,No,No,School,8187858683,15035 Valerio St,Van Nuys,CA,91405,Valley,Ashley,ELO Coordinator,(818)743-3810,ashley.lara1@lausd.net,Beyond the Bell,300,No,Percentage,0.28,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1H8kSQ9_8z37imNPmtIQcND0dN8VmZQReTBZr802v8do,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Wednesday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Wednesday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,BTB WOODLAWN AVE,Woodlawn Avenue Elementary,No,No,School,3235601445,6314 Woodlawn Ave,Bell,CA,90201,South LA,Lourdes,ELO Coordinator,(323)559-5694,lourdes.muniz@lausd.net,Beyond the Bell,300,No,Percentage,0.28,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/19q073ZSnGmxjukR_PGQIuQK707ANHYoTclIGIRXVlZ8,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Thursday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Thursday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,BTB ROCKDALE,Rockdale Magnet,No,No,School,3232556793,1303 Yosemite Dr,Los Angeles,CA,90041,East LA,Stacy,ELO Coordinator,(323)441-3764,stacy.ramos1@lausd.net,Beyond the Bell,300,No,Percentage,0.28,75,Yes,Flat Fee,Percentage,0.28,No,No,No,https://docs.google.com/document/d/18eB6W9SKyStGBY2cQWrKiMu0jGzGCpRwZvaAvx1iScU/edit,No,,,No,,No,,,,Yes,,,https://docs.google.com/document/d/1hiYysObN6yJsB8khBQJu8pMWE92VL-UyfuPZBaYD0gE,,Yes,No,No,,,Catie,invoice FULL AMOUNT. Percentage is paid to studysmart via check after amount received from BTB,Science,K-2,Friday,3:00 PM,2/28/1900,450,,0,20,Engineering,3-5,Friday,4:00 PM,2/28/1900,450,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9283,HIGHER LEARNING,Higher Learning Academy,Yes,No,School,9162865183,900 Grace Ave,Sacramento,CA,95838,NorCal,Megan + Ashley (temporarily),,,"Megan.gomez@gcccharters.org
Ashley.Tresca@gcccharters.org",Higher Learning,300,No,VM Left,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,Week 2,,,09/11/25,,https://docs.google.com/document/d/11KlN6wIi_diAV-b4Ie8nhzGiTTCEPat_LyvNXRpjj6g,,Yes,No,No,12,,Sam,,Science,1,Wednesday,4:00 PM,2/28/1900,400,,0,20,Engineering,4,Thursday,4:00 PM,2/28/1900,400,,0,20,Engineering,1/6/2024,Friday,1:15 PM,2/28/1900,250,,0,20,Science,2,Wednesday,4:00 PM,2/28/1900,400,,0,20,Engineering,5,Thursday,4:00 PM,2/28/1900,400,,0,20,Engineering,8,Friday,1:15 PM,60,250,,0,20
701,BRAINARD,Brainard Elemenary,Yes,No,School,(818) 899-5241,11407 Brainard Ave,Lake View Terrace,CA,91342,Valley,Kristin,PTO,8053875404,kxm0373@lausd.net,,130,,,,,No,Flat Fee,,,No,Yes,No,,,,,Yes,Sign up through Brainard,,,,,,,,https://docs.google.com/document/d/1pa-0V03GpSzycb6_0LbCTwM5p5t9iFqYH73wQQzp-AE,,,No,No,8,https://www.lausd.org/calendar#calendar78377/20240730/monthpdf,Sam,TSP Funds from Parent,Engineering,K-4,Wednesday,2:45 PM,60,400,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10942,CASSIDY HOUSE,Cassidy Boesch's House,No,Yes,House,310-993-6635,1710 N San Remo Dr,Pacific Palisades,CA,90272,West LA,Cassidy,,310-993-6635,cassidy.boesch@gmail.com,,15,No,,,,No,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/19P3NsPFypk7bIUIHgR0YBKuIf5KZsIYNd0f5PCOHNhc,,,,,,,Sam,,Science,2-3,M-F,9:00 AM,300,1000,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11025,VISTA LEADERSHIP,Leadership Academy,Yes,No,School,7606316242,1550 Temple Heights Drive,Oceanside,CA,92056,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1jR3ByJQ8fn3Ow5CUWiHrIDLahEPTLWp-ds7MPzw8EN8,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Monday,3:30 PM,60,360,,0,20,Science,3-5,Monday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11029,VISTA VISTA ACADEMY,Vista Academy,Yes,No,School,7609410880,600 N. Santa Fe Avenue,Vista,CA,92083,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1GKogFzW5w6c5IRhxcVS_vD8A51FUsbFEZeM_36lXjLQ,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,TK-2,Tuesday,3:30 PM,60,360,,0,20,Engineering,3-5,Tuesday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026,VISTA MONTE VISTA,Monte Vista Elementary,Yes,No,School,7607260410,1720 Monte Vista Road,Vista,CA,92084,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1TRU-SoqRV7j6Vw_zBEv_rwr4TNjUMFYDxNLxhalpdeY,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,TK-2,Wednesday,3:30 PM,60,360,,0,20,Engineering,3-5,Wednesday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11027,VISTA CASITA,Casita Elementary,Yes,No,School,7207248442,260 Cedar Road,Vista,CA,92083,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1e-Gj8eQBUAJCfVAIYfSGmyR45mEPIF5oAW_pXN_Mi8A,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,TK-2,Thursday,3:30 PM,60,360,,0,20,Engineering,3-5,Thursday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028,VISTA MISSION MEADOWS,Mission Meadows Elementary,Yes,No,School,7606307884,5657 Spur Avenue,Oceanside,CA,92057,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1AadQracwFUMW7kZPQWeuVJaZTl2t3cSD5yA2H7qUpRE,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Friday,3:30 PM,60,360,,0,20,Science,3-5,Friday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,VISTA VIDA,Vista Innovation and Design Academy,Yes,No,School,7607247115,2245 Foothill Drive,Vista,CA,92084,San Diego,Victoria Perez,,7606269283,candidaperez@vistausd.org,Vista,300,No,Feedback Has Been Received (Complete),,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,12/08/25,,https://docs.google.com/document/d/1mcacaHCqt50YHY4M7q6hvuf8duRAOcRZU6ptv7hymuI,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,6-8,Wednesday,4:00 PM,2/28/1900,360,,0,20,Science,3-5,Monday,4:00 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11031,VISTA VISTA MAGNET,Vista Magnet Middle School,Yes,No,School,7607265766,151 Civic Center Dr,Vista,CA,92084,San Diego,Jasmine Keeton,,949-302-8061,jasminekeeton@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1oQF2LtkVj6xX-Rpf7p2xrGnZ5WG56rWzxjR41FBSCjE,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,6-8,Tuesday,4:00 PM,2/28/1900,360,,0,20,Science,3-5,Monday,4:00 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11032,VISTA MADISON,Madison Middle School,Yes,No,School,7609400176,4930 Lake Blvd,Oceanside,CA,92056,San Diego,Laurie Boot,,7609400176,laurieboot@vistausd.org,Vista,300,No,Feedback Has Been Received (Complete),,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,03/23/26,,https://docs.google.com/document/d/1YI6KpISu9mC11xoAAeCls58hUz0SRonY_PdBGWHgQMI,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,6-8,Thursday,4:00 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11034,VISTA BOBIER,Bobier Elementary,Yes,No,School,7607248501,550 Beaumont Dr,Vista,CA,92084,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1sM2dnVyiOb0Eb0YxA5dFWgNQJYSQiK8ZWUiCwwUNUAU,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,TK-2,Tuesday,3:30 PM,2/28/1900,360,,0,20,Engineering,3-5,Tuesday,4:30 PM,2/28/1900,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11037,VISTA BREEZE HILL,Breeze Hill Elementary,Yes,No,School,7609452373,1111 Melrose Way,Vista,CA,92081,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1M1LV8H51oUlH_ClhLw8quNyOnMe-61y9iGP6YiRXYHk,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Wednesday,3:30 PM,60,360,,0,20,Science,3-5,Wednesday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11036,VISTA EMPRESA,Empresa Elementary,Yes,No,School,7609408454,4850 Avenida Empresa,Oceanside,CA,92056,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1AdL7Uw7GbDXfhoFdWee_iqF0v6No9FSXO0NfeKe_9ss,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Engineering,TK-2,Thursday,2:30 PM,60,360,,0,20,Engineering,3-5,Thursday,3:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035,VISTA ALAMOSA,Alamosa Park Elementary,Yes,No,School,7609400700,5130 Alamosa Park Drive,Oceanside,CA,92057,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1iT7XgUpo5vdJUfVEYVSn9rev7qZe5eAmuToqpOdAWFA,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Friday,3:30 PM,60,360,,0,20,Science,3-5,Friday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11033,VISTA GRAPEVINE,Grapevine Elementary,Yes,No,School,7609452373,630 Grapevine Road,Vista,CA,92083,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1Te7mqZF1ZSHQ6QDxnplrbTfpuIYTWBhuEJVgfTirlFU,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Monday,3:30 PM,60,360,,0,20,Science,3-5,Monday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11040,VISTA LAKE,Lake Elemetary,Yes,No,School,7609455300,4950 Lake Boulevard,Oceanside,CA,92056,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1ksOJ_zRjI7dJIj9HrA5wDYBXRs7y2x_HWd4IBv6Q414,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Tuesday,2:30 PM,60,360,,0,20,Science,3-5,Tuesday,3:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11038,VISTA FOOTHILL OAK,Foothill Oak Elementary,Yes,No,School,7606313458,1370 Oak Drive,Vista,CA,92084,San Diego,Cheri,,7606432675,cheriborger@vistausd.org,Vista,300,No,,,75,Yes,Flat Fee,,,No,No,No,,No,,,No,,No,,,,,,,https://docs.google.com/document/d/1U0dGuWGeUtF92EhS854CyjIteRXkVtyt-L-WiAuIOM4,https://docs.google.com/document/d/1lZF9WozhKvqqlFnkTy4zY6odbinY7t1M44j-YNSvGtg/edit?usp=sharing,Yes,No,No,,,Catie,"Send Invoices to Jessicapittman@vistausd.org
Invoice with other Vista Programs",Science,TK-2,Wednesday,3:30 PM,60,360,,0,20,Science,3-5,Wednesday,4:30 PM,60,360,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
